Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
FN-CABLE-QSFP28-4SFP28-3;Fortinet FN-CABLE-QSFP28-4SFP28-3 100 GE Breakout-DAC zu 4x 25 GE SFP28 – 3 m;"<p>Das Fortinet FN-CABLE-QSFP28-4SFP28-3 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC) für den Breakout zu 4x 25 GE SFP28. Über eine Länge von 3 m verbindet es einen DAC-Port mit 4x 25 GE SFP28 direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP28/QSFP+, SFP28/SFP+-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP28-4SFP28-3 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel für den Breakout zu 4x 25 GE SFP28 im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 3 m verbindet das Kabel einen DAC-Port mit 4x 25 GE SFP28 direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP28-4SFP28-3 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP28/QSFP+, SFP28/SFP+-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 3 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp28-4sfp28-3;0,05;0,20;FN-CABLE-QSFP28-4SFP28-3;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP28-4SFP28-3 DAC 3 m | Hexwaren;Original Fortinet FN-CABLE-QSFP28-4SFP28-3 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 3 m Breakout zu 4x 25 GE SFP28. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QS;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP28-4SFP28-5;Fortinet FN-CABLE-QSFP28-4SFP28-5 100 GE Breakout-DAC zu 4x 25 GE SFP28 – 5 m;"<p>Das Fortinet FN-CABLE-QSFP28-4SFP28-5 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC) für den Breakout zu 4x 25 GE SFP28. Über eine Länge von 5 m verbindet es einen DAC-Port mit 4x 25 GE SFP28 direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP28/QSFP+, SFP28/SFP+-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP28-4SFP28-5 ist ein 100-Gigabit-passives Direct-Attach-Kupferkabel für den Breakout zu 4x 25 GE SFP28 im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 5 m verbindet das Kabel einen DAC-Port mit 4x 25 GE SFP28 direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP28-4SFP28-5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP28/QSFP+, SFP28/SFP+-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp28-4sfp28-5;0,05;0,20;FN-CABLE-QSFP28-4SFP28-5;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP28-4SFP28-5 DAC 5 m | Hexwaren;Original Fortinet FN-CABLE-QSFP28-4SFP28-5 100-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 5 m Breakout zu 4x 25 GE SFP28. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QS;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP56-DAC-L1;Fortinet FN-CABLE-QSFP56-DAC-L1 200 GE DAC – fest konfektioniert, 1 m;"<p>Das Fortinet FN-CABLE-QSFP56-DAC-L1 ist ein 200-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 1 m verbindet es zwei QSFP56-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP56-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP56-DAC-L1 ist ein 200-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel zwei QSFP56-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP56-DAC-L1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP56-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp56-dac-l1;0,05;0,20;FN-CABLE-QSFP56-DAC-L1;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP56-DAC-L1 200G DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-QSFP56-DAC-L1 200-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP56-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFP56-DAC-LB5;Fortinet FN-CABLE-QSFP56-DAC-LB5 200 GE DAC – fest konfektioniert, 2.5 m;"<p>Das Fortinet FN-CABLE-QSFP56-DAC-LB5 ist ein 200-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 2.5 m verbindet es zwei DAC Kabel-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit DAC Kabel-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFP56-DAC-LB5 ist ein 200-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 2.5 m verbindet das Kabel zwei DAC Kabel-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFP56-DAC-LB5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit DAC Kabel-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 2.5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfp56-dac-lb5;0,05;0,20;FN-CABLE-QSFP56-DAC-LB5;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFP56-DAC-LB5 200G DAC 2.5 m | Hexwaren;Original Fortinet FN-CABLE-QSFP56-DAC-LB5 200-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 2.5 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-DAC Kabel-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFPDD-DAC-01;Fortinet FN-CABLE-QSFPDD-DAC-01 400 GE DAC – fest konfektioniert, 1 m;"<p>Das Fortinet FN-CABLE-QSFPDD-DAC-01 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 1 m verbindet es zwei QSFP-DD-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP-DD-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFPDD-DAC-01 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel zwei QSFP-DD-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFPDD-DAC-01 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP-DD-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfpdd-dac-01;0,06;0,22;FN-CABLE-QSFPDD-DAC-01;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFPDD-DAC-01 400G DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-QSFPDD-DAC-01 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP-DD-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFPDD-DAC-B5;Fortinet FN-CABLE-QSFPDD-DAC-B5 400 GE DAC – fest konfektioniert, 2.5 m;"<p>Das Fortinet FN-CABLE-QSFPDD-DAC-B5 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC). Über eine Länge von 2.5 m verbindet es zwei QSFP-DD-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP-DD-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFPDD-DAC-B5 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 2.5 m verbindet das Kabel zwei QSFP-DD-Ports direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFPDD-DAC-B5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP-DD-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 2.5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfpdd-dac-b5;0,06;0,22;FN-CABLE-QSFPDD-DAC-B5;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFPDD-DAC-B5 400G DAC 2.5 m | Hexwaren;Original Fortinet FN-CABLE-QSFPDD-DAC-B5 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 2.5 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP-DD-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFPDD-AOC-03;Fortinet FN-CABLE-QSFPDD-AOC-03 400 GE AOC – fest konfektioniert, 3 m;"<p>Das Fortinet FN-CABLE-QSFPDD-AOC-03 ist ein 400-Gigabit-aktives optisches Kabel (AOC). Über eine Länge von 3 m verbindet es zwei QSFP- DD-Ports direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFP- DD-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFPDD-AOC-03 ist ein 400-Gigabit-aktives optisches Kabel im AOC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 3 m verbindet das Kabel zwei QSFP- DD-Ports direkt. Als aktives optisches Kabel ist es leichter und biegsamer als ein Kupfer-DAC. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFP- DD-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 3 m; die werkseitig terminierte Aktivoptik liefert eine geringe Latenz und einen niedrigen Stromverbrauch. Originales Fortinet-AOC-Kabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfpdd-aoc-03;0,06;0,22;FN-CABLE-QSFPDD-AOC-03;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFPDD-AOC-03 400G AOC 3 m | Hexwaren;Original Fortinet FN-CABLE-QSFPDD-AOC-03 400-Gigabit-aktives optisches Kabel (AOC), 3 m. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-QSFP- DD-Steckplätze.;Netzwerk & Infrastruktur;Transceivers & SFP Module;AOC Kabel;TRUE;Y;Y
FN-CABLE-QSFPDD-2QSFP56-L1;Fortinet FN-CABLE-QSFPDD-2QSFP56-L1 400 GE Breakout-DAC zu 2x 200 GE QSFP56 – 1 m;"<p>Das Fortinet FN-CABLE-QSFPDD-2QSFP56-L1 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC) für den Breakout zu 2x 200 GE QSFP56. Über eine Länge von 1 m verbindet es einen DAC-Port mit 2x 200 GE QSFP56 direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFPDD, QSFP56-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFPDD-2QSFP56-L1 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel für den Breakout zu 2x 200 GE QSFP56 im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel einen DAC-Port mit 2x 200 GE QSFP56 direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFPDD-2QSFP56-L1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFPDD, QSFP56-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfpdd-2qsfp56-l1;0,05;0,20;FN-CABLE-QSFPDD-2QSFP56-L1;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFPDD-2QSFP56-L1 DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-QSFPDD-2QSFP56-L1 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m Breakout zu 2x 200 GE QSFP56. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortine;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFPDD-2QSFP56-LB5;Fortinet FN-CABLE-QSFPDD-2QSFP56-LB5 400 GE Breakout-DAC zu 2x 200 GE QSFP56 – 2.5 m;"<p>Das Fortinet FN-CABLE-QSFPDD-2QSFP56-LB5 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC) für den Breakout zu 2x 200 GE QSFP56. Über eine Länge von 2.5 m verbindet es einen DAC-Port mit 2x 200 GE QSFP56 direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFPDD, QSFP56-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFPDD-2QSFP56-LB5 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel für den Breakout zu 2x 200 GE QSFP56 im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 2.5 m verbindet das Kabel einen DAC-Port mit 2x 200 GE QSFP56 direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFPDD-2QSFP56-LB5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFPDD, QSFP56-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 2.5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfpdd-2qsfp56-lb5;0,05;0,20;FN-CABLE-QSFPDD-2QSFP56-LB5;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFPDD-2QSFP56-LB5 DAC 2.5 m | Hexwaren;Original Fortinet FN-CABLE-QSFPDD-2QSFP56-LB5 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 2.5 m Breakout zu 2x 200 GE QSFP56. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fort;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFPDD-8SFP56-L1;Fortinet FN-CABLE-QSFPDD-8SFP56-L1 400 GE Breakout-DAC zu 8x 50 GE SFP56 – 1 m;"<p>Das Fortinet FN-CABLE-QSFPDD-8SFP56-L1 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC) für den Breakout zu 8x 50 GE SFP56. Über eine Länge von 1 m verbindet es einen DAC-Port mit 8x 50 GE SFP56 direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFPDD, SFP56-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFPDD-8SFP56-L1 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel für den Breakout zu 8x 50 GE SFP56 im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 1 m verbindet das Kabel einen DAC-Port mit 8x 50 GE SFP56 direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFPDD-8SFP56-L1 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFPDD, SFP56-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 1 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfpdd-8sfp56-l1;0,02;0,15;FN-CABLE-QSFPDD-8SFP56-L1;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFPDD-8SFP56-L1 DAC 1 m | Hexwaren;Original Fortinet FN-CABLE-QSFPDD-8SFP56-L1 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 1 m Breakout zu 8x 50 GE SFP56. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortinet-Q;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
FN-CABLE-QSFPDD-8SFP56-LB5;Fortinet FN-CABLE-QSFPDD-8SFP56-LB5 400 GE Breakout-DAC zu 8x 50 GE SFP56 – 2.5 m;"<p>Das Fortinet FN-CABLE-QSFPDD-8SFP56-LB5 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC) für den Breakout zu 8x 50 GE SFP56. Über eine Länge von 2.5 m verbindet es einen DAC-Port mit 8x 50 GE SFP56 direkt; die Transceiver-Enden sind fest konfektioniert und im Kabel enthalten.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Direktverbindung im Rack. Als Original-Fortinet-Neuware wird es versiegelt geliefert und ist für Systeme mit QSFPDD, SFP56-Steckplätzen vorgesehen.</p>";"<p>Das Fortinet FN-CABLE-QSFPDD-8SFP56-LB5 ist ein 400-Gigabit-passives Direct-Attach-Kupferkabel für den Breakout zu 8x 50 GE SFP56 im DAC-Formfaktor mit fest konfektionierten Enden.</p><p>Über eine Länge von 2.5 m verbindet das Kabel einen DAC-Port mit 8x 50 GE SFP56 direkt. Als passive Twinax-Baugruppe kommt das FN-CABLE-QSFPDD-8SFP56-LB5 ohne eigene Stromversorgung aus. Der Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Kabel versiegelt und für die kostengünstige Direktverbindung in Systemen mit QSFPDD, SFP56-Steckplätzen vorgesehen. Laut Datenblatt überträgt das Kabel über eine fest konfektionierte Länge von 2.5 m; der passive Twinax-Kupferaufbau benötigt keine externe Stromversorgung und unterstützt kein DOM. Originales Fortinet-Direktanschlusskabel für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-cable-qsfpdd-8sfp56-lb5;0,02;0,15;FN-CABLE-QSFPDD-8SFP56-LB5;Fortinet;standard;Stk;Fortinet FN-CABLE-QSFPDD-8SFP56-LB5 DAC 2.5 m | Hexwaren;Original Fortinet FN-CABLE-QSFPDD-8SFP56-LB5 400-Gigabit-passives Direct-Attach-Kupferkabel (DAC), 2.5 m Breakout zu 8x 50 GE SFP56. Transceiver-Enden fest konfektioniert. Neu, versiegelt, für Fortine;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
