Artikelnummer,Attributname,Attributwert
OSFP-400G-2FR4,FAQ,"Welche Datenrate und Bauform hat das OSFP-400G-2FR4?||Das OSFP-400G-2FR4 ist ein OSFP-Modul mit 400 Gbit/s nach 400GBASE-2FR4.##Welchen Stecker und welche Schnittstelle nutzt das OSFP-400G-2FR4?||Das OSFP-400G-2FR4 hat den Formfaktor OSFP mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das OSFP-400G-2FR4?||Laut Spezifikation erreicht das OSFP-400G-2FR4 bis zu 2 km (Wellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das OSFP-400G-2FR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das OSFP-400G-2FR4 DOM/DDM?||Ja, das OSFP-400G-2FR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das OSFP-400G-2FR4?||Das OSFP-400G-2FR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das OSFP-400G-2FR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das OSFP-400G-2FR4 mit Arista-Geräten kompatibel?||Das OSFP-400G-2FR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
OSFP-400G-ZR,FAQ,"Welche Datenrate und Bauform hat das OSFP-400G-ZR?||Das OSFP-400G-ZR ist ein OSFP-Modul mit 400 Gbit/s nach 400GBASE-ZR.##Welchen Stecker und welche Schnittstelle nutzt das OSFP-400G-ZR?||Das OSFP-400G-ZR hat den Formfaktor OSFP mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das OSFP-400G-ZR?||Laut Spezifikation erreicht das OSFP-400G-ZR bis zu 120 km (Wellenlänge C-Band, durchstimmbar (ca. 1530–1565 nm)).##Welcher Fasertyp ist erforderlich?||Das OSFP-400G-ZR ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das OSFP-400G-ZR DOM/DDM?||Ja, das OSFP-400G-ZR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das OSFP-400G-ZR?||Das OSFP-400G-ZR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das OSFP-400G-ZR typischerweise eingesetzt?||Typischer Einsatz: Carrier-/Transportnetz (DWDM / kohärent).##Ist das OSFP-400G-ZR mit Arista-Geräten kompatibel?||Das OSFP-400G-ZR ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
OSFP-200G-2LR4,FAQ,"Welche Datenrate und Bauform hat das OSFP-200G-2LR4?||Das OSFP-200G-2LR4 ist ein OSFP-Modul mit 200 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das OSFP-200G-2LR4?||Das OSFP-200G-2LR4 hat den Formfaktor OSFP mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das OSFP-200G-2LR4?||Laut Spezifikation erreicht das OSFP-200G-2LR4 bis zu 10 km (Wellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das OSFP-200G-2LR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das OSFP-200G-2LR4 DOM/DDM?||Ja, das OSFP-200G-2LR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das OSFP-200G-2LR4?||Das OSFP-200G-2LR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das OSFP-200G-2LR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das OSFP-200G-2LR4 mit Arista-Geräten kompatibel?||Das OSFP-200G-2LR4 ist eine Arista-Optik-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-D-400G-1M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-D-400G-1M?||Das CAB-D-D-400G-1M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-D-400G-1M?||Das CAB-D-D-400G-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-D-400G-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-D-400G-1M?||Das CAB-D-D-400G-1M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-D-400G-1M?||Das CAB-D-D-400G-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-D-400G-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-D-400G-1M mit Arista-Geräten kompatibel?||Das CAB-D-D-400G-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-D-400G-2M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-D-400G-2M?||Das CAB-D-D-400G-2M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-D-400G-2M?||Das CAB-D-D-400G-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-D-400G-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-D-400G-2M?||Das CAB-D-D-400G-2M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-D-400G-2M?||Das CAB-D-D-400G-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-D-400G-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-D-400G-2M mit Arista-Geräten kompatibel?||Das CAB-D-D-400G-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-D-400-2.5,FAQ,"Welche Datenrate und Bauform hat das CAB-D-D-400-2.5?||Das CAB-D-D-400-2.5 ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-D-400-2.5?||Das CAB-D-D-400-2.5 hat eine feste Länge von 2.5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-D-400-2.5 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-D-400-2.5?||Das CAB-D-D-400-2.5 ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-D-400-2.5?||Das CAB-D-D-400-2.5 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-D-400-2.5 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-D-400-2.5 mit Arista-Geräten kompatibel?||Das CAB-D-D-400-2.5 ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-D-400G-3M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-D-400G-3M?||Das CAB-D-D-400G-3M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-D-400G-3M?||Das CAB-D-D-400G-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-D-400G-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-D-400G-3M?||Das CAB-D-D-400G-3M ist als QSFP-DD auf QSFP-DD konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-D-400G-3M?||Das CAB-D-D-400G-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-D-400G-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-D-400G-3M mit Arista-Geräten kompatibel?||Das CAB-D-D-400G-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-2Q-400G-1M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-2Q-400G-1M?||Das CAB-D-2Q-400G-1M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-2Q-400G-1M?||Das CAB-D-2Q-400G-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-2Q-400G-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-2Q-400G-1M?||Das CAB-D-2Q-400G-1M ist als QSFP-DD auf 2x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-2Q-400G-1M?||Das CAB-D-2Q-400G-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-2Q-400G-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-2Q-400G-1M mit Arista-Geräten kompatibel?||Das CAB-D-2Q-400G-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-2Q-400G-2M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-2Q-400G-2M?||Das CAB-D-2Q-400G-2M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-2Q-400G-2M?||Das CAB-D-2Q-400G-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-2Q-400G-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-2Q-400G-2M?||Das CAB-D-2Q-400G-2M ist als QSFP-DD auf 2x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-2Q-400G-2M?||Das CAB-D-2Q-400G-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-2Q-400G-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-2Q-400G-2M mit Arista-Geräten kompatibel?||Das CAB-D-2Q-400G-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-2Q-400-2.5,FAQ,"Welche Datenrate und Bauform hat das CAB-D-2Q-400-2.5?||Das CAB-D-2Q-400-2.5 ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-2Q-400-2.5?||Das CAB-D-2Q-400-2.5 hat eine feste Länge von 2.5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-2Q-400-2.5 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-2Q-400-2.5?||Das CAB-D-2Q-400-2.5 ist als QSFP-DD auf 2x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-2Q-400-2.5?||Das CAB-D-2Q-400-2.5 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-2Q-400-2.5 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-2Q-400-2.5 mit Arista-Geräten kompatibel?||Das CAB-D-2Q-400-2.5 ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-2Q-400G-3M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-2Q-400G-3M?||Das CAB-D-2Q-400G-3M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-2Q-400G-3M?||Das CAB-D-2Q-400G-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-2Q-400G-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-2Q-400G-3M?||Das CAB-D-2Q-400G-3M ist als QSFP-DD auf 2x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-2Q-400G-3M?||Das CAB-D-2Q-400G-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-2Q-400G-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-2Q-400G-3M mit Arista-Geräten kompatibel?||Das CAB-D-2Q-400G-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-2Q-200G-1M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-2Q-200G-1M?||Das CAB-D-2Q-200G-1M ist ein QSFP-DD-Kabel mit 200 Gbit/s nach 200GBASE-CR8.##Welche Länge hat das CAB-D-2Q-200G-1M?||Das CAB-D-2Q-200G-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-2Q-200G-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-2Q-200G-1M?||Das CAB-D-2Q-200G-1M ist als QSFP-DD auf 2x QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-2Q-200G-1M?||Das CAB-D-2Q-200G-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-2Q-200G-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-2Q-200G-1M mit Arista-Geräten kompatibel?||Das CAB-D-2Q-200G-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-2Q-200G-2M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-2Q-200G-2M?||Das CAB-D-2Q-200G-2M ist ein QSFP-DD-Kabel mit 200 Gbit/s nach 200GBASE-CR8.##Welche Länge hat das CAB-D-2Q-200G-2M?||Das CAB-D-2Q-200G-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-2Q-200G-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-2Q-200G-2M?||Das CAB-D-2Q-200G-2M ist als QSFP-DD auf 2x QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-2Q-200G-2M?||Das CAB-D-2Q-200G-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-2Q-200G-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-2Q-200G-2M mit Arista-Geräten kompatibel?||Das CAB-D-2Q-200G-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-2Q-200-2.5,FAQ,"Welche Datenrate und Bauform hat das CAB-D-2Q-200-2.5?||Das CAB-D-2Q-200-2.5 ist ein QSFP-DD-Kabel mit 200 Gbit/s nach 200GBASE-CR8.##Welche Länge hat das CAB-D-2Q-200-2.5?||Das CAB-D-2Q-200-2.5 hat eine feste Länge von 2.5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-2Q-200-2.5 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-2Q-200-2.5?||Das CAB-D-2Q-200-2.5 ist als QSFP-DD auf 2x QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-2Q-200-2.5?||Das CAB-D-2Q-200-2.5 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-2Q-200-2.5 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-2Q-200-2.5 mit Arista-Geräten kompatibel?||Das CAB-D-2Q-200-2.5 ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-4Q-400G-1M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-4Q-400G-1M?||Das CAB-D-4Q-400G-1M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-4Q-400G-1M?||Das CAB-D-4Q-400G-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-4Q-400G-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-4Q-400G-1M?||Das CAB-D-4Q-400G-1M ist als QSFP-DD auf 4x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-4Q-400G-1M?||Das CAB-D-4Q-400G-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-4Q-400G-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-4Q-400G-1M mit Arista-Geräten kompatibel?||Das CAB-D-4Q-400G-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-4Q-400G-2M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-4Q-400G-2M?||Das CAB-D-4Q-400G-2M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-4Q-400G-2M?||Das CAB-D-4Q-400G-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-4Q-400G-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-4Q-400G-2M?||Das CAB-D-4Q-400G-2M ist als QSFP-DD auf 4x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-4Q-400G-2M?||Das CAB-D-4Q-400G-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-4Q-400G-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-4Q-400G-2M mit Arista-Geräten kompatibel?||Das CAB-D-4Q-400G-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-4Q-400-2.5,FAQ,"Welche Datenrate und Bauform hat das CAB-D-4Q-400-2.5?||Das CAB-D-4Q-400-2.5 ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-4Q-400-2.5?||Das CAB-D-4Q-400-2.5 hat eine feste Länge von 2.5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-4Q-400-2.5 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-4Q-400-2.5?||Das CAB-D-4Q-400-2.5 ist als QSFP-DD auf 4x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-4Q-400-2.5?||Das CAB-D-4Q-400-2.5 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-4Q-400-2.5 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-4Q-400-2.5 mit Arista-Geräten kompatibel?||Das CAB-D-4Q-400-2.5 ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-4Q-400G-3M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-4Q-400G-3M?||Das CAB-D-4Q-400G-3M ist ein QSFP-DD-Kabel mit 400 Gbit/s nach 400GBASE-CR8.##Welche Länge hat das CAB-D-4Q-400G-3M?||Das CAB-D-4Q-400G-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-4Q-400G-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-4Q-400G-3M?||Das CAB-D-4Q-400G-3M ist als QSFP-DD auf 4x QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-4Q-400G-3M?||Das CAB-D-4Q-400G-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-4Q-400G-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-4Q-400G-3M mit Arista-Geräten kompatibel?||Das CAB-D-4Q-400G-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-D-4Q-200G-1M,FAQ,"Welche Datenrate und Bauform hat das CAB-D-4Q-200G-1M?||Das CAB-D-4Q-200G-1M ist ein QSFP-DD-Kabel mit 200 Gbit/s nach 200GBASE-CR8.##Welche Länge hat das CAB-D-4Q-200G-1M?||Das CAB-D-4Q-200G-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-D-4Q-200G-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-D-4Q-200G-1M?||Das CAB-D-4Q-200G-1M ist als QSFP-DD auf 4x QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-D-4Q-200G-1M?||Das CAB-D-4Q-200G-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-D-4Q-200G-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-D-4Q-200G-1M mit Arista-Geräten kompatibel?||Das CAB-D-4Q-200G-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
